"Date","Price","Open","High","Low","Vol.","Change %"
"10/06/2024","1.0000","1.0001","1.0002","0.9999","120.80M","0.00%"
"10/05/2024","1.0001","1.0000","1.0001","0.9999","119.23M","0.00%"
"10/04/2024","1.0001","1.0000","1.0001","0.9997","429.13M","0.00%"
"10/03/2024","1.0000","0.9999","1.0001","0.9998","304.58M","0.02%"
"10/02/2024","0.9999","0.9998","1.0001","0.9997","469.84M","0.00%"
"10/01/2024","0.9998","0.9999","1.0000","0.9994","594.54M","-0.01%"
"09/30/2024","0.9999","1.0002","1.0003","0.9998","395.40M","-0.03%"
"09/29/2024","1.0002","1.0003","1.0004","1.0002","129.14M","0.00%"
"09/28/2024","1.0003","1.0002","1.0003","1.0001","153.70M","0.00%"
"09/27/2024","1.0002","1.0003","1.0005","1.0001","497.13M","0.00%"
"09/26/2024","1.0003","0.9998","1.0003","0.9997","378.51M","0.04%"
"09/25/2024","0.9998","1.0006","1.0008","0.9998","269.18M","-0.07%"
"09/24/2024","1.0006","1.0002","1.0006","1.0001","356.36M","0.04%"
"09/23/2024","1.0002","1.0002","1.0002","0.9999","353.35M","0.00%"
"09/22/2024","1.0001","1.0003","1.0006","1.0000","202.88M","-0.02%"
"09/21/2024","1.0003","1.0002","1.0006","1.0001","152.80M","0.02%"
"09/20/2024","1.0002","1.0002","1.0002","0.9999","359.41M","0.00%"
"09/19/2024","1.0002","1.0001","1.0005","1.0001","448.91M","0.00%"
"09/18/2024","1.0001","1.0002","1.0003","1.0000","299.29M","-0.01%"
"09/17/2024","1.0002","1.0001","1.0004","1.0000","378.39M","0.02%"
"09/16/2024","1.0001","1.0007","1.0010","1.0000","311.91M","-0.06%"
"09/15/2024","1.0007","1.0003","1.0009","1.0002","143.97M","0.04%"
"09/14/2024","1.0003","1.0007","1.0007","1.0001","397.97M","-0.04%"
"09/13/2024","1.0007","1.0001","1.0007","1.0001","461.33M","0.06%"
"09/12/2024","1.0001","1.0002","1.0004","0.9998","424.58M","-0.01%"
"09/11/2024","1.0002","1.0000","1.0003","0.9999","322.79M","0.02%"
"09/10/2024","1.0000","1.0004","1.0005","1.0000","300.58M","-0.04%"
"09/09/2024","1.0004","1.0006","1.0008","1.0002","411.47M","-0.01%"
"09/08/2024","1.0006","1.0007","1.0010","1.0005","136.82M","-0.02%"
"09/07/2024","1.0007","1.0003","1.0010","1.0003","180.20M","0.05%"
"09/06/2024","1.0003","1.0002","1.0005","0.9995","570.43M","0.00%"
"09/05/2024","1.0002","1.0004","1.0008","1.0002","319.34M","-0.01%"
"09/04/2024","1.0004","1.0004","1.0006","1.0002","405.29M","0.02%"
"09/03/2024","1.0002","1.0006","1.0009","0.9999","316.41M","-0.04%"
"09/02/2024","1.0006","1.0007","1.0009","1.0004","265.84M","-0.02%"
"09/01/2024","1.0007","1.0007","1.0009","1.0005","153.23M","0.01%"
"08/31/2024","1.0007","1.0004","1.0010","1.0004","145.13M","0.02%"
"08/30/2024","1.0004","1.0004","1.0005","1.0001","351.33M","0.01%"
"08/29/2024","1.0004","1.0003","1.0006","1.0002","355.44M","0.00%"
"08/28/2024","1.0003","1.0004","1.0005","1.0001","414.05M","0.00%"
"08/27/2024","1.0004","1.0003","1.0004","0.9998","450.64M","0.01%"
"08/26/2024","1.0003","1.0005","1.0005","1.0001","361.66M","-0.02%"
"08/25/2024","1.0005","1.0004","1.0006","1.0003","181.62M","0.01%"
"08/24/2024","1.0004","1.0008","1.0008","1.0003","284.48M","-0.04%"
"08/23/2024","1.0008","1.0002","1.0010","0.9999","437.41M","0.06%"
"08/22/2024","1.0002","1.0003","1.0004","1.0001","442.04M","-0.01%"
"08/21/2024","1.0003","1.0002","1.0004","1.0001","455.88M","0.01%"
"08/20/2024","1.0002","1.0003","1.0007","1.0001","544.75M","-0.02%"
"08/19/2024","1.0003","1.0002","1.0012","1.0001","340.72M","0.02%"
"08/18/2024","1.0002","1.0002","1.0003","1.0001","138.00M","-0.01%"
"08/17/2024","1.0002","1.0005","1.0006","1.0002","192.48M","-0.02%"
"08/16/2024","1.0005","1.0003","1.0005","1.0001","438.25M","0.02%"
"08/15/2024","1.0002","1.0002","1.0005","0.9999","408.76M","0.00%"
"08/14/2024","1.0002","1.0003","1.0006","1.0001","660.23M","0.00%"
"08/13/2024","1.0003","1.0003","1.0005","1.0001","682.72M","0.00%"
"08/12/2024","1.0003","1.0002","1.0005","1.0001","418.64M","0.00%"
"08/11/2024","1.0002","1.0002","1.0005","1.0002","133.31M","0.00%"
"08/10/2024","1.0002","1.0005","1.0005","1.0002","148.48M","-0.02%"
"08/09/2024","1.0005","1.0003","1.0006","1.0001","335.73M","0.01%"
"08/08/2024","1.0003","1.0002","1.0007","1.0002","724.32M","0.01%"
"08/07/2024","1.0002","1.0005","1.0007","1.0001","685.53M","-0.02%"
"08/06/2024","1.0005","1.0005","1.0010","1.0002","770.48M","0.00%"
"08/05/2024","1.0005","0.9997","1.0011","0.9994","1.04B","0.08%"
"08/04/2024","0.9997","0.9996","0.9998","0.9992","237.03M","0.01%"
"08/03/2024","0.9996","0.9990","0.9996","0.9988","196.14M","0.06%"
"08/02/2024","0.9990","0.9993","0.9996","0.9989","333.35M","-0.04%"
"08/01/2024","0.9993","0.9998","0.9999","0.9991","397.02M","-0.04%"
"07/31/2024","0.9998","0.9999","1.0000","0.9996","276.35M","-0.01%"
"07/30/2024","0.9999","0.9999","1.0000","0.9996","286.76M","-0.01%"
"07/29/2024","0.9999","1.0000","1.0001","0.9996","538.47M","-0.01%"
"07/28/2024","1.0000","1.0002","1.0002","0.9999","177.58M","-0.01%"
"07/27/2024","1.0002","1.0001","1.0004","1.0000","179.55M","0.01%"
"07/26/2024","1.0001","0.9998","1.0002","0.9998","327.53M","0.03%"
"07/25/2024","0.9998","0.9996","0.9999","0.9994","380.07M","0.01%"
"07/24/2024","0.9996","1.0002","1.0004","0.9996","370.48M","-0.05%"
"07/23/2024","1.0002","1.0003","1.0006","0.9988","479.68M","-0.02%"
"07/22/2024","1.0003","1.0000","1.0004","0.9998","398.51M","0.03%"
"07/21/2024","1.0001","1.0003","1.0005","1.0000","282.66M","-0.02%"
"07/20/2024","1.0003","1.0004","1.0006","1.0002","318.24M","-0.02%"
"07/19/2024","1.0004","0.9998","1.0007","0.9997","414.37M","0.06%"
"07/18/2024","0.9998","1.0000","1.0002","0.9997","327.85M","-0.02%"
"07/17/2024","1.0000","1.0005","1.0005","1.0000","509.40M","-0.04%"
"07/16/2024","1.0005","1.0005","1.0007","1.0002","531.24M","-0.01%"
"07/15/2024","1.0005","1.0006","1.0010","1.0003","518.33M","0.00%"
"07/14/2024","1.0006","1.0005","1.0008","1.0004","154.22M","0.00%"
"07/13/2024","1.0005","1.0004","1.0007","1.0002","139.82M","0.01%"
"07/12/2024","1.0004","1.0003","1.0006","1.0003","307.47M","0.02%"
"07/11/2024","1.0003","1.0002","1.0005","1.0001","308.72M","0.01%"
"07/10/2024","1.0002","1.0005","1.0009","1.0001","242.86M","-0.03%"
"07/09/2024","1.0005","1.0003","1.0006","1.0003","253.36M","0.01%"
"07/08/2024","1.0003","1.0005","1.0009","0.9999","370.82M","-0.01%"
"07/07/2024","1.0005","1.0004","1.0006","1.0000","147.37M","0.01%"
"07/06/2024","1.0004","1.0002","1.0005","1.0002","155.88M","0.02%"
"07/05/2024","1.0002","1.0000","1.0005","0.9997","535.85M","0.02%"
"07/04/2024","1.0000","0.9991","1.0000","0.9991","257.76M","0.09%"
"07/03/2024","0.9991","0.9986","0.9991","0.9985","354.80M","0.05%"
"07/02/2024","0.9986","0.9991","0.9992","0.9983","372.14M","-0.05%"
"07/01/2024","0.9991","0.9985","0.9991","0.9985","391.90M","0.06%"
"06/30/2024","0.9985","0.9985","0.9987","0.9974","324.12M","0.00%"
"06/29/2024","0.9985","0.9983","0.9989","0.9982","684.44M","0.02%"
"06/28/2024","0.9983","0.9987","0.9992","0.9981","646.19M","-0.05%"
"06/27/2024","0.9987","0.9994","0.9994","0.9985","846.31M","-0.07%"
"06/26/2024","0.9994","0.9999","1.0000","0.9992","701.05M","-0.04%"
"06/25/2024","0.9999","0.9997","1.0000","0.9995","563.06M","0.02%"
"06/24/2024","0.9997","0.9995","0.9998","0.9994","493.96M","0.01%"
"06/23/2024","0.9995","0.9999","1.0000","0.9995","161.16M","-0.03%"
"06/22/2024","0.9999","0.9997","0.9999","0.9995","149.95M","0.02%"
"06/21/2024","0.9997","0.9997","0.9998","0.9992","364.06M","0.01%"
"06/20/2024","0.9996","0.9998","1.0000","0.9993","394.04M","-0.02%"
"06/19/2024","0.9998","0.9997","1.0001","0.9996","306.62M","0.01%"
"06/18/2024","0.9996","0.9997","1.0000","0.9995","394.64M","0.00%"
"06/17/2024","0.9997","0.9995","0.9997","0.9992","303.07M","0.02%"
"06/16/2024","0.9995","0.9994","0.9996","0.9992","133.07M","0.00%"
"06/15/2024","0.9994","0.9995","0.9995","0.9993","65.95M","0.00%"
"06/14/2024","0.9995","0.9996","0.9997","0.9991","318.51M","-0.02%"
"06/13/2024","0.9996","0.9997","1.0000","0.9996","276.48M","-0.01%"
"06/12/2024","0.9997","0.9999","1.0002","0.9995","314.71M","-0.01%"
"06/11/2024","0.9999","0.9995","0.9999","0.9991","397.78M","0.03%"
"06/10/2024","0.9995","0.9999","0.9999","0.9995","244.56M","-0.03%"
"06/09/2024","0.9999","0.9999","1.0000","0.9998","117.86M","-0.01%"
"06/08/2024","0.9999","0.9996","1.0000","0.9996","116.43M","0.03%"
"06/07/2024","0.9996","0.9996","0.9999","0.9989","339.72M","0.00%"
"06/06/2024","0.9996","1.0000","1.0001","0.9995","310.92M","-0.04%"
"06/05/2024","1.0000","1.0001","1.0002","0.9996","302.96M","0.00%"
"06/04/2024","1.0001","0.9998","1.0001","0.9996","271.11M","0.02%"
"06/03/2024","0.9998","0.9995","1.0000","0.9993","280.67M","0.03%"
"06/02/2024","0.9995","0.9993","0.9996","0.9992","74.54M","0.03%"
"06/01/2024","0.9993","0.9990","0.9993","0.9989","69.48M","0.02%"
"05/31/2024","0.9990","0.9999","1.0001","0.9986","342.61M","-0.08%"
"05/30/2024","0.9999","0.9988","1.0000","0.9988","292.07M","0.11%"
"05/29/2024","0.9988","0.9990","0.9995","0.9987","259.47M","-0.03%"
"05/28/2024","0.9990","0.9993","0.9995","0.9987","327.91M","-0.03%"
"05/27/2024","0.9994","0.9996","0.9996","0.9991","209.80M","-0.03%"
"05/26/2024","0.9996","0.9999","1.0000","0.9994","137.64M","-0.03%"
"05/25/2024","0.9999","0.9998","1.0001","0.9997","106.26M","0.01%"
"05/24/2024","0.9998","0.9996","1.0000","0.9993","376.91M","0.02%"
"05/23/2024","0.9996","0.9995","0.9998","0.9989","446.43M","0.01%"
"05/22/2024","0.9995","0.9998","1.0000","0.9995","272.72M","-0.03%"
"05/21/2024","0.9998","1.0001","1.0002","0.9994","576.86M","-0.03%"
"05/20/2024","1.0001","0.9999","1.0006","0.9999","384.45M","0.02%"
"05/19/2024","0.9999","1.0002","1.0002","0.9999","131.30M","-0.03%"
"05/18/2024","1.0002","1.0005","1.0005","1.0001","177.61M","-0.02%"
"05/17/2024","1.0004","1.0001","1.0006","1.0000","265.97M","0.03%"
"05/16/2024","1.0001","1.0004","1.0006","0.9999","350.54M","-0.03%"
"05/15/2024","1.0004","0.9997","1.0008","0.9997","369.80M","0.07%"
"05/14/2024","0.9997","0.9999","1.0000","0.9994","266.51M","-0.02%"
"05/13/2024","0.9999","0.9999","1.0003","0.9999","270.02M","0.00%"
"05/12/2024","0.9999","1.0001","1.0002","0.9996","73.31M","-0.02%"
"05/11/2024","1.0001","1.0000","1.0005","0.9999","85.45M","0.01%"
"05/10/2024","1.0000","1.0002","1.0004","0.9997","282.38M","-0.02%"
"05/09/2024","1.0002","1.0000","1.0003","0.9999","257.07M","0.02%"
"05/08/2024","0.9999","1.0001","1.0003","0.9999","264.04M","-0.01%"
"05/07/2024","1.0001","1.0001","1.0002","0.9999","262.31M","-0.01%"
"05/06/2024","1.0001","1.0005","1.0006","0.9999","372.49M","-0.03%"
"05/05/2024","1.0004","1.0002","1.0005","1.0001","113.68M","0.03%"
"05/04/2024","1.0002","1.0007","1.0007","1.0000","207.39M","-0.05%"
"05/03/2024","1.0007","1.0004","1.0009","1.0001","343.31M","0.03%"
"05/02/2024","1.0004","0.9993","1.0005","0.9993","440.76M","0.11%"
"05/01/2024","0.9993","0.9993","0.9996","0.9989","405.51M","0.00%"
"04/30/2024","0.9993","0.9998","1.0001","0.9987","565.54M","-0.04%"
"04/29/2024","0.9998","0.9998","1.0002","0.9996","318.63M","-0.01%"
"04/28/2024","0.9998","0.9996","0.9999","0.9995","111.90M","0.03%"
"04/27/2024","0.9996","0.9999","1.0001","0.9995","173.92M","-0.03%"
"04/26/2024","0.9999","0.9999","1.0002","0.9996","363.41M","0.00%"
"04/25/2024","0.9999","0.9996","1.0001","0.9994","350.22M","0.03%"
"04/24/2024","0.9996","1.0001","1.0002","0.9991","513.31M","-0.05%"
"04/23/2024","1.0001","1.0004","1.0006","1.0000","467.46M","-0.03%"
"04/22/2024","1.0004","1.0002","1.0007","1.0000","517.83M","0.01%"
"04/21/2024","1.0002","1.0004","1.0005","1.0001","186.37M","-0.01%"
"04/20/2024","1.0004","1.0005","1.0005","1.0002","278.66M","-0.01%"
"04/19/2024","1.0005","1.0005","1.0009","1.0000","621.33M","0.00%"
"04/18/2024","1.0005","1.0000","1.0007","1.0000","693.66M","0.04%"
"04/17/2024","1.0000","1.0005","1.0010","0.9999","581.03M","-0.04%"
"04/16/2024","1.0005","1.0004","1.0013","1.0003","246.09M","0.01%"
"04/15/2024","1.0004","1.0011","1.0016","1.0003","318.84M","-0.08%"
"04/14/2024","1.0011","1.0011","1.0013","1.0000","130.28M","0.01%"
"04/13/2024","1.0011","1.0002","1.0026","0.9993","292.94M","0.08%"
"04/12/2024","1.0002","1.0002","1.0009","0.9991","313.59M","0.01%"
"04/11/2024","1.0002","1.0010","1.0011","0.9998","148.17M","0.00%"
"04/10/2024","1.0002","0.9998","1.0003","0.9997","202.37M","0.04%"
"04/09/2024","0.9998","1.0002","1.0008","0.9997","200.65M","-0.04%"
"04/08/2024","1.0002","0.9998","1.0006","0.9994","228.83M","0.04%"
"04/07/2024","0.9998","1.0003","1.0003","0.9998","63.93M","-0.04%"
"04/06/2024","1.0003","1.0004","1.0004","1.0000","100.34M","-0.01%"
"04/05/2024","1.0004","1.0004","1.0007","0.9997","261.41M","-0.01%"
"04/04/2024","1.0004","1.0003","1.0007","0.9996","331.94M","0.02%"
"04/03/2024","1.0003","1.0003","1.0007","0.9996","299.55M","0.00%"
"04/02/2024","1.0002","1.0004","1.0005","0.9996","301.17M","-0.01%"
"04/01/2024","1.0004","1.0006","1.0010","1.0000","145.51M","-0.02%"
"03/31/2024","1.0006","1.0004","1.0007","1.0001","83.48M","0.01%"
"03/30/2024","1.0004","1.0004","1.0007","0.9997","73.55M","0.00%"
"03/29/2024","1.0004","1.0001","1.0005","0.9996","146.76M","0.04%"
"03/28/2024","1.0001","0.9996","1.0004","0.9994","173.57M","0.04%"
"03/27/2024","0.9996","0.9996","1.0000","0.9992","266.31M","-0.02%"
"03/26/2024","0.9999","0.9991","1.0002","0.9985","203.97M","0.00%"
"03/25/2024","0.9999","1.0003","1.0010","0.9997","314.13M","-0.04%"
"03/24/2024","1.0003","1.0003","1.0004","0.9999","76.35M","0.00%"
"03/23/2024","1.0003","1.0002","1.0004","0.9999","64.82M","0.00%"
"03/22/2024","1.0002","1.0003","1.0011","0.9994","207.32M","0.00%"
"03/21/2024","1.0003","1.0003","1.0009","0.9999","331.36M","-0.01%"
"03/20/2024","1.0003","1.0002","1.0010","1.0000","360.31M","0.02%"
"03/19/2024","1.0002","0.9998","1.0005","0.9989","379.33M","0.03%"
"03/18/2024","0.9998","0.9994","1.0000","0.9981","226.97M","0.04%"
"03/17/2024","0.9994","0.9991","0.9998","0.9978","177.45M","0.02%"
"03/16/2024","0.9991","1.0001","1.0001","0.9989","156.80M","-0.10%"
"03/15/2024","1.0001","0.9996","1.0002","0.9986","339.23M","0.06%"
"03/14/2024","0.9995","1.0002","1.0002","0.9984","316.57M","-0.07%"
"03/13/2024","1.0002","0.9994","1.0004","0.9989","421.59M","0.08%"
"03/12/2024","0.9994","0.9981","1.0002","0.9968","683.06M","0.00%"
"03/11/2024","0.9994","1.0000","1.0003","0.9984","542.08M","-0.06%"
"03/10/2024","1.0000","1.0006","1.0006","0.9985","149.29M","-0.06%"
"03/09/2024","1.0006","1.0013","1.0013","0.9986","164.68M","-0.07%"
"03/08/2024","1.0013","1.0011","1.0023","0.9987","441.94M","0.02%"
"03/07/2024","1.0011","0.9998","1.0015","0.9995","359.26M","0.05%"
"03/06/2024","1.0006","1.0005","1.0020","0.9994","437.76M","-0.04%"
"03/05/2024","1.0010","0.9986","1.0011","0.9973","500.40M","0.05%"
"03/04/2024","1.0005","1.0000","1.0014","0.9990","439.15M","0.05%"
"03/03/2024","1.0000","1.0003","1.0006","0.9983","124.99M","-0.03%"
"03/02/2024","1.0003","1.0005","1.0006","0.9989","167.64M","-0.02%"
"03/01/2024","1.0005","1.0004","1.0008","0.9989","314.03M","0.01%"
"02/29/2024","1.0004","1.0004","1.0007","0.9982","349.29M","-0.01%"
"02/28/2024","1.0004","1.0001","1.0005","0.9980","364.72M","0.03%"
"02/27/2024","1.0001","1.0001","1.0005","0.9990","417.31M","0.00%"
"02/26/2024","1.0001","0.9999","1.0007","0.9997","316.41M","0.02%"
"02/25/2024","0.9999","1.0004","1.0015","0.9998","134.55M","-0.06%"
"02/24/2024","1.0004","0.9999","1.0005","0.9998","78.99M","0.05%"
"02/23/2024","0.9999","0.9994","1.0000","0.9994","144.64M","0.05%"
"02/22/2024","0.9994","1.0000","1.0000","0.9991","251.47M","-0.06%"
"02/21/2024","1.0000","0.9995","1.0000","0.9985","180.71M","0.04%"
"02/20/2024","0.9995","0.9994","0.9999","0.9985","255.59M","0.01%"
"02/19/2024","0.9994","0.9999","1.0000","0.9991","219.57M","-0.05%"
"02/18/2024","0.9999","0.9999","1.0002","0.9987","90.40M","0.00%"
"02/17/2024","0.9999","1.0005","1.0005","0.9996","127.16M","-0.06%"
"02/16/2024","1.0005","1.0006","1.0006","0.9983","248.34M","0.00%"
"02/15/2024","1.0006","1.0006","1.0008","0.9978","280.72M","-0.01%"
"02/14/2024","1.0006","1.0006","1.0013","1.0000","203.60M","0.00%"
"02/13/2024","1.0006","1.0002","1.0009","0.9995","212.78M","0.05%"
"02/12/2024","1.0002","1.0006","1.0008","0.9998","238.88M","-0.03%"
"02/11/2024","1.0004","1.0000","1.0008","0.9988","79.40M","0.04%"
"02/10/2024","1.0000","1.0004","1.0006","1.0000","94.57M","-0.04%"
"02/09/2024","1.0004","1.0000","1.0008","0.9992","315.23M","0.05%"
"02/08/2024","1.0000","0.9998","1.0000","0.9992","232.97M","0.02%"
"02/07/2024","0.9998","0.9999","1.0001","0.9995","207.57M","-0.01%"
"02/06/2024","0.9999","0.9991","0.9999","0.9991","182.83M","0.08%"
"02/05/2024","0.9991","0.9998","1.0000","0.9990","165.22M","-0.08%"
"02/04/2024","0.9998","0.9999","1.0000","0.9997","48.81M","0.00%"
"02/03/2024","0.9999","0.9997","0.9999","0.9997","43.92M","0.02%"
"02/02/2024","0.9997","0.9999","1.0002","0.9993","150.67M","-0.03%"
"02/01/2024","0.9999","0.9994","1.0001","0.9993","156.33M","0.05%"
"01/31/2024","0.9994","1.0001","1.0003","0.9993","185.14M","-0.07%"
"01/30/2024","1.0001","1.0002","1.0002","0.9998","155.10M","0.00%"
"01/29/2024","1.0002","1.0000","1.0008","0.9998","175.01M","0.01%"
"01/28/2024","1.0000","1.0001","1.0001","0.9996","58.75M","-0.01%"
"01/27/2024","1.0001","1.0000","1.0002","0.9998","47.28M","0.01%"
"01/26/2024","1.0000","0.9999","1.0010","0.9996","170.69M","0.00%"
"01/25/2024","0.9999","1.0000","1.0011","0.9995","210.28M","0.00%"
"01/24/2024","1.0000","0.9997","1.0011","0.9996","187.78M","0.02%"
"01/23/2024","0.9997","0.9993","1.0009","0.9990","252.72M","0.05%"
"01/22/2024","0.9993","1.0005","1.0018","0.9992","266.10M","-0.12%"
"01/21/2024","1.0005","1.0004","1.0018","1.0004","50.85M","0.01%"
"01/20/2024","1.0004","0.9995","1.0014","0.9995","72.58M","0.09%"
"01/19/2024","0.9995","0.9995","1.0009","0.9990","174.57M","-0.01%"
"01/18/2024","0.9996","0.9993","1.0002","0.9984","231.81M","0.02%"
"01/17/2024","0.9993","0.9999","1.0004","0.9991","225.22M","-0.06%"
"01/16/2024","0.9999","0.9996","1.0003","0.9992","228.71M","0.03%"
"01/15/2024","0.9996","0.9995","1.0001","0.9993","149.53M","0.01%"
"01/14/2024","0.9995","1.0000","1.0003","0.9995","55.48M","-0.04%"
"01/13/2024","1.0000","1.0000","1.0005","0.9996","74.22M","0.00%"
"01/12/2024","1.0000","0.9996","1.0005","0.9992","314.73M","-0.01%"
"01/11/2024","1.0001","0.9997","1.0004","0.9994","380.74M","-0.03%"
"01/10/2024","1.0003","1.0004","1.0008","1.0000","369.21M","0.00%"
"01/09/2024","1.0004","1.0009","1.0009","1.0000","381.52M","-0.05%"
"01/08/2024","1.0008","1.0010","1.0011","1.0002","292.26M","0.03%"
"01/07/2024","1.0006","1.0005","1.0010","1.0003","78.67M","0.01%"
"01/06/2024","1.0005","1.0014","1.0015","1.0003","90.06M","-0.04%"
"01/05/2024","1.0008","1.0010","1.0016","1.0006","204.86M","-0.02%"
"01/04/2024","1.0010","1.0005","1.0016","1.0005","236.48M","0.05%"
"01/03/2024","1.0005","1.0005","1.0064","1.0004","309.04M","0.00%"
"01/02/2024","1.0005","1.0004","1.0012","1.0003","194.08M","0.01%"
"01/01/2024","1.0004","1.0001","1.0011","1.0001","83.01M","0.04%"
"12/31/2023","1.0001","1.0005","1.0011","0.9998","68.22M","-0.04%"
"12/30/2023","1.0005","1.0006","1.0011","1.0004","89.68M","-0.01%"
"12/29/2023","1.0006","1.0009","1.0012","1.0003","224.78M","-0.03%"
"12/28/2023","1.0009","1.0008","1.0011","1.0004","242.14M","0.01%"
"12/27/2023","1.0008","1.0004","1.0013","1.0003","277.58M","0.04%"
"12/26/2023","1.0004","1.0012","1.0013","0.9998","159.04M","0.00%"
"12/25/2023","1.0005","1.0008","1.0015","1.0003","73.60M","-0.04%"
"12/24/2023","1.0008","1.0013","1.0013","1.0007","93.15M","0.02%"
"12/23/2023","1.0007","1.0010","1.0019","1.0006","103.38M","-0.03%"
"12/22/2023","1.0010","1.0003","1.0010","1.0003","172.39M","0.06%"
"12/21/2023","1.0003","1.0002","1.0011","1.0001","195.34M","0.01%"
"12/20/2023","1.0002","1.0002","1.0010","0.9999","205.77M","0.01%"
"12/19/2023","1.0002","1.0001","1.0007","0.9998","220.70M","0.01%"
"12/18/2023","1.0000","0.9998","1.0006","0.9996","199.95M","0.03%"
"12/17/2023","0.9998","1.0010","1.0010","0.9993","85.21M","-0.01%"
"12/16/2023","0.9999","1.0010","1.0010","0.9998","67.33M","-0.06%"
"12/15/2023","1.0004","1.0009","1.0010","1.0002","182.22M","0.01%"
"12/14/2023","1.0003","1.0003","1.0008","1.0002","212.28M","0.00%"
"12/13/2023","1.0003","1.0000","1.0009","0.9998","212.17M","0.04%"
"12/12/2023","1.0000","1.0000","1.0007","0.9994","212.87M","0.00%"
"12/11/2023","1.0000","1.0010","1.0010","0.9991","237.88M","-0.05%"
"12/10/2023","1.0004","1.0006","1.0009","1.0002","64.56M","-0.02%"
"12/09/2023","1.0006","1.0001","1.0008","1.0000","114.75M","0.05%"
"12/08/2023","1.0001","1.0004","1.0006","1.0001","168.41M","-0.02%"
"12/07/2023","1.0004","1.0004","1.0010","1.0002","235.62M","-0.01%"
"12/06/2023","1.0004","1.0005","1.0010","1.0000","311.46M","0.00%"
"12/05/2023","1.0005","0.9997","1.0005","0.9991","281.22M","0.07%"
"12/04/2023","0.9997","0.9999","1.0002","0.9992","258.48M","-0.01%"
"12/03/2023","0.9999","1.0001","1.0001","0.9992","117.23M","-0.02%"
"12/02/2023","1.0001","1.0002","1.0005","0.9998","117.63M","-0.02%"
"12/01/2023","1.0002","1.0001","1.0005","0.9999","184.80M","0.01%"
"11/30/2023","1.0001","1.0003","1.0003","0.9998","129.24M","-0.01%"
"11/29/2023","1.0003","1.0003","1.0005","0.9999","176.10M","-0.01%"
"11/28/2023","1.0003","1.0000","1.0006","1.0000","204.54M","0.03%"
"11/27/2023","1.0000","1.0002","1.0007","1.0000","179.44M","-0.01%"
"11/26/2023","1.0002","1.0003","1.0005","0.9998","87.54M","-0.01%"
"11/25/2023","1.0003","1.0004","1.0005","1.0001","89.59M","0.00%"
"11/24/2023","1.0004","1.0001","1.0006","1.0000","189.80M","0.02%"
"11/23/2023","1.0001","1.0003","1.0005","1.0000","127.57M","-0.01%"
"11/22/2023","1.0003","1.0004","1.0006","0.9999","196.50M","-0.01%"
"11/21/2023","1.0004","1.0007","1.0007","1.0001","241.82M","-0.03%"
"11/20/2023","1.0007","1.0004","1.0009","1.0001","278.22M","0.02%"
"11/19/2023","1.0005","1.0006","1.0008","1.0003","90.79M","-0.02%"
"11/18/2023","1.0006","1.0003","1.0010","1.0003","79.31M","0.03%"
"11/17/2023","1.0003","0.9999","1.0005","0.9999","181.51M","0.03%"
"11/16/2023","0.9999","1.0007","1.0007","0.9997","222.61M","-0.08%"
"11/15/2023","1.0007","1.0003","1.0009","1.0001","217.83M","0.05%"
"11/14/2023","1.0003","1.0003","1.0008","0.9996","182.58M","0.00%"
"11/13/2023","1.0003","0.9999","1.0010","0.9997","180.42M","0.03%"
"11/12/2023","1.0000","0.9999","1.0005","0.9998","168.79M","0.00%"
"11/11/2023","0.9999","1.0002","1.0008","0.9999","92.42M","-0.03%"
"11/10/2023","1.0002","1.0001","1.0009","0.9999","227.06M","0.01%"
"11/09/2023","1.0001","1.0003","1.0007","0.9997","233.15M","-0.03%"
"11/08/2023","1.0004","1.0005","1.0011","1.0000","152.24M","-0.02%"
"11/07/2023","1.0005","1.0003","1.0011","1.0003","141.97M","0.02%"
"11/06/2023","1.0003","1.0008","1.0017","1.0002","125.30M","-0.05%"
"11/05/2023","1.0008","1.0010","1.0015","1.0008","69.14M","-0.01%"
"11/04/2023","1.0010","1.0007","1.0013","1.0007","45.89M","0.02%"
"11/03/2023","1.0007","1.0002","1.0009","1.0002","127.63M","0.06%"
"11/02/2023","1.0002","1.0005","1.0012","1.0001","123.32M","-0.03%"
"11/01/2023","1.0005","1.0004","1.0008","1.0001","134.96M","0.01%"
"10/31/2023","1.0004","1.0007","1.0011","1.0003","141.98M","-0.01%"
"10/30/2023","1.0005","1.0006","1.0010","1.0002","146.72M","-0.01%"
"10/29/2023","1.0006","1.0003","1.0008","1.0003","41.61M","0.02%"
"10/28/2023","1.0003","1.0008","1.0010","1.0003","47.93M","0.01%"
"10/27/2023","1.0003","1.0007","1.0009","1.0001","118.88M","0.00%"
"10/26/2023","1.0003","1.0004","1.0006","1.0000","135.36M","-0.02%"
"10/25/2023","1.0004","1.0003","1.0011","1.0002","147.21M","0.01%"
"10/24/2023","1.0003","1.0003","1.0006","0.9998","219.89M","-0.01%"
"10/23/2023","1.0004","1.0005","1.0011","1.0002","193.48M","-0.01%"
"10/22/2023","1.0005","1.0004","1.0006","1.0003","47.59M","0.00%"
"10/21/2023","1.0004","1.0005","1.0007","1.0002","53.52M","-0.01%"
"10/20/2023","1.0005","1.0006","1.0012","1.0001","161.23M","0.00%"
"10/19/2023","1.0006","1.0003","1.0007","1.0002","143.71M","0.02%"
