"Date","Price","Open","High","Low","Vol.","Change %"
"08/01/2023","247.79","240.90","247.79","238.10","832.08K","2.86%"
"07/31/2023","240.90","242.50","244.40","240.70","339.76K","-0.66%"
"07/30/2023","242.50","242.50","243.80","240.60","260.86K","0.00%"
"07/29/2023","242.50","241.90","242.89","241.10","104.85K","0.25%"
"07/28/2023","241.90","240.70","242.90","239.71","237.92K","0.54%"
"07/27/2023","240.60","239.00","243.60","238.50","319.42K","0.67%"
"07/26/2023","239.00","237.80","240.30","236.50","328.86K","0.50%"
"07/25/2023","237.80","239.00","239.70","236.60","316.03K","-0.50%"
"07/24/2023","239.00","242.40","243.00","235.51","478.39K","-1.40%"
"07/23/2023","242.40","240.90","243.90","240.50","177.30K","0.62%"
"07/22/2023","240.90","243.80","244.80","240.20","189.81K","-1.19%"
"07/21/2023","243.80","242.70","245.20","242.20","306.09K","0.45%"
"07/20/2023","242.70","241.00","245.00","240.60","464.08K","0.71%"
"07/19/2023","241.00","240.20","244.00","239.81","460.83K","0.33%"
"07/18/2023","240.20","244.10","246.60","238.11","957.48K","-1.60%"
"07/17/2023","244.10","242.30","244.80","240.11","811.67K","0.74%"
"07/16/2023","242.30","250.90","252.00","242.20","443.13K","-3.43%"
"07/15/2023","250.90","248.10","252.50","247.10","393.00K","1.13%"
"07/14/2023","248.10","256.30","261.60","243.51","1.10M","-3.20%"
"07/13/2023","256.30","243.90","257.50","242.80","1.07M","5.09%"
"07/12/2023","243.90","248.69","250.39","242.70","613.17K","-1.93%"
"07/11/2023","248.69","246.10","249.40","244.70","677.47K","1.01%"
"07/10/2023","246.20","234.10","246.30","231.61","1.23M","5.17%"
"07/09/2023","234.10","236.30","237.00","233.20","242.91K","-0.93%"
"07/08/2023","236.30","235.60","237.59","234.30","269.16K","0.30%"
"07/07/2023","235.60","232.29","236.10","231.49","451.07K","1.42%"
"07/06/2023","232.29","238.90","244.29","231.68","702.32K","-2.77%"
"07/05/2023","238.90","242.40","243.89","236.76","541.97K","-1.44%"
"07/04/2023","242.40","246.30","246.89","240.70","510.14K","-1.59%"
"07/03/2023","246.30","246.40","253.67","245.60","893.57K","-0.04%"
"07/02/2023","246.40","247.80","248.40","243.10","615.55K","-0.56%"
"07/01/2023","247.80","240.40","248.80","240.30","743.30K","3.08%"
"06/30/2023","240.40","233.10","241.68","231.82","877.06K","3.13%"
"06/29/2023","233.10","230.60","236.50","230.50","364.98K","1.13%"
"06/28/2023","230.50","237.50","237.50","225.90","668.63K","-2.95%"
"06/27/2023","237.50","236.09","240.79","234.50","374.61K","0.59%"
"06/26/2023","236.09","238.89","241.20","233.79","551.40K","-1.17%"
"06/25/2023","238.89","236.39","241.90","235.30","544.58K","1.01%"
"06/24/2023","236.49","244.20","248.49","231.10","830.76K","-3.16%"
"06/23/2023","244.20","240.80","249.38","239.70","667.76K","1.41%"
"06/22/2023","240.80","248.90","256.79","239.50","1.07M","-3.29%"
"06/21/2023","249.00","247.70","253.91","245.20","1.05M","0.52%"
"06/20/2023","247.70","243.00","247.99","238.70","667.12K","1.94%"
"06/19/2023","243.00","244.10","244.70","238.89","443.84K","-0.45%"
"06/18/2023","244.10","244.60","248.50","242.60","373.87K","-0.20%"
"06/17/2023","244.60","239.38","249.50","237.29","511.26K","2.18%"
"06/16/2023","239.38","236.49","243.17","232.49","596.48K","1.22%"
"06/15/2023","236.49","237.89","240.60","230.70","645.96K","-0.59%"
"06/14/2023","237.89","244.19","252.10","233.73","1.03M","-2.58%"
"06/13/2023","244.19","231.29","246.53","228.90","1.30M","5.58%"
"06/12/2023","231.29","235.39","238.79","221.40","1.66M","-1.74%"
"06/11/2023","235.39","238.70","239.29","233.64","430.82K","-1.39%"
"06/10/2023","238.70","260.51","260.70","230.76","1.68M","-8.37%"
"06/09/2023","260.51","261.91","264.29","255.91","536.35K","-0.54%"
"06/08/2023","261.91","259.21","267.20","257.33","616.61K","1.04%"
"06/07/2023","259.21","281.10","281.60","254.65","1.24M","-7.79%"
"06/06/2023","281.11","277.10","285.60","273.40","742.08K","1.45%"
"06/05/2023","277.10","305.10","305.10","272.41","1.14M","-9.18%"
"06/04/2023","305.10","306.60","307.60","304.81","192.73K","-0.49%"
"06/03/2023","306.60","307.30","308.10","305.30","162.09K","-0.23%"
"06/02/2023","307.30","304.80","308.40","303.50","309.77K","0.82%"
"06/01/2023","304.80","306.70","307.50","303.30","263.13K","-0.62%"
"05/31/2023","306.70","311.40","311.80","305.01","448.98K","-1.51%"
"05/30/2023","311.40","311.60","314.10","310.90","299.81K","-0.07%"
"05/29/2023","311.60","314.10","316.90","310.50","474.21K","-0.80%"
"05/28/2023","314.10","307.40","314.41","306.80","266.78K","2.18%"
"05/27/2023","307.40","306.90","307.70","304.10","150.06K","0.16%"
"05/26/2023","306.90","304.60","308.40","301.71","409.72K","0.75%"
"05/25/2023","304.60","305.90","306.80","302.50","295.39K","-0.42%"
"05/24/2023","305.90","313.50","313.60","303.81","302.10K","-2.42%"
"05/23/2023","313.50","309.10","315.30","309.10","234.96K","1.42%"
"05/22/2023","309.10","306.41","311.10","304.50","231.13K","0.88%"
"05/21/2023","306.41","310.70","311.60","305.83","149.16K","-1.38%"
"05/20/2023","310.70","308.90","311.90","307.80","110.11K","0.58%"
"05/19/2023","308.90","309.40","311.39","307.70","198.26K","-0.16%"
"05/18/2023","309.40","314.29","314.80","306.21","245.41K","-1.56%"
"05/17/2023","314.29","311.30","314.30","307.20","229.04K","0.96%"
"05/16/2023","311.30","313.40","314.00","309.40","190.08K","-0.67%"
"05/15/2023","313.40","312.09","316.20","310.70","208.51K","0.42%"
"05/14/2023","312.09","310.71","314.70","309.50","199.43K","0.45%"
"05/13/2023","310.71","308.60","311.80","307.60","161.15K","0.68%"
"05/12/2023","308.60","307.50","309.00","301.30","339.08K","0.36%"
"05/11/2023","307.50","314.30","314.41","304.50","305.12K","-2.16%"
"05/10/2023","314.30","312.20","316.69","308.63","374.69K","0.67%"
"05/09/2023","312.21","313.79","315.79","311.20","272.70K","-0.50%"
"05/08/2023","313.79","320.90","321.99","311.22","398.34K","-2.22%"
"05/07/2023","320.90","321.90","325.39","320.50","214.88K","-0.31%"
"05/06/2023","321.90","326.50","328.38","319.59","288.80K","-1.41%"
"05/05/2023","326.50","323.80","329.09","323.34","299.47K","0.83%"
"05/04/2023","323.80","325.90","327.40","323.21","205.93K","-0.65%"
"05/03/2023","325.90","321.51","327.50","320.60","631.22K","1.37%"
"05/02/2023","321.51","328.60","328.60","321.51","451.59K","-2.16%"
"05/01/2023","328.60","337.58","339.49","326.21","748.76K","-2.66%"
"04/30/2023","337.58","321.90","338.19","320.41","735.13K","4.87%"
"04/29/2023","321.90","324.00","324.70","321.30","236.60K","-0.68%"
"04/28/2023","324.10","330.70","330.79","319.00","1.02M","-2.00%"
"04/27/2023","330.70","330.50","336.39","328.71","500.35K","0.06%"
"04/26/2023","330.50","338.39","344.90","323.86","700.74K","-2.33%"
"04/25/2023","338.39","331.10","339.80","328.60","452.97K","2.20%"
"04/24/2023","331.10","330.60","333.70","328.09","457.10K","0.12%"
"04/23/2023","330.70","332.08","332.39","327.40","397.91K","-0.42%"
"04/22/2023","332.08","321.30","333.09","319.90","396.60K","3.35%"
"04/21/2023","321.30","318.09","332.57","315.82","948.48K","1.01%"
"04/20/2023","318.09","322.40","326.70","315.50","385.17K","-1.34%"
"04/19/2023","322.40","343.00","343.70","320.39","562.93K","-6.01%"
"04/18/2023","343.00","340.00","346.48","337.20","407.35K","0.88%"
"04/17/2023","340.00","347.70","350.00","337.71","578.69K","-2.21%"
"04/16/2023","347.70","333.00","349.91","330.20","656.26K","4.41%"
"04/15/2023","333.00","328.81","335.90","327.01","433.13K","1.28%"
"04/14/2023","328.80","324.60","335.31","323.41","705.88K","1.29%"
"04/13/2023","324.60","319.90","324.80","317.81","359.08K","1.50%"
"04/12/2023","319.80","322.21","323.21","316.81","368.20K","-0.75%"
"04/11/2023","322.21","318.59","333.00","317.80","686.32K","1.14%"
"04/10/2023","318.59","312.80","318.59","311.70","280.32K","1.85%"
"04/09/2023","312.80","310.50","313.50","309.70","170.37K","0.74%"
"04/08/2023","310.50","310.40","312.69","310.20","173.42K","0.03%"
"04/07/2023","310.40","312.29","312.70","309.80","187.97K","-0.58%"
"04/06/2023","312.19","314.00","314.80","310.70","243.25K","-0.58%"
"04/05/2023","314.00","310.80","316.69","310.30","332.01K","1.03%"
"04/04/2023","310.80","308.60","312.48","308.20","320.39K","0.72%"
"04/03/2023","308.60","313.81","314.10","299.91","474.36K","-1.66%"
"04/02/2023","313.81","314.90","316.11","311.09","157.05K","-0.35%"
"04/01/2023","314.90","317.10","318.60","313.20","192.47K","-0.69%"
"03/31/2023","317.10","316.40","319.70","313.61","278.30K","0.22%"
"03/30/2023","316.40","313.80","318.55","309.38","516.97K","0.83%"
"03/29/2023","313.80","313.30","319.69","312.40","346.41K","0.16%"
"03/28/2023","313.30","310.51","315.59","306.90","346.99K","0.84%"
"03/27/2023","310.70","328.50","329.60","306.10","605.70K","-5.45%"
"03/26/2023","328.60","322.50","329.38","321.70","215.41K","1.89%"
"03/25/2023","322.50","321.99","324.80","319.15","331.44K","0.21%"
"03/24/2023","321.81","329.31","329.99","317.30","328.26K","-2.28%"
"03/23/2023","329.31","321.20","331.80","319.20","402.49K","2.52%"
"03/22/2023","321.20","334.31","339.29","316.51","1.32M","-3.92%"
"03/21/2023","334.31","332.40","339.79","327.31","493.62K","0.57%"
"03/20/2023","332.40","336.57","338.99","331.69","533.29K","-1.24%"
"03/19/2023","336.57","331.01","341.20","330.80","420.67K","1.68%"
"03/18/2023","331.01","338.88","345.99","329.14","688.76K","-2.32%"
"03/17/2023","338.88","329.39","339.89","326.09","755.89K","2.88%"
"03/16/2023","329.39","306.30","332.40","303.01","1.30M","7.54%"
"03/15/2023","306.30","308.59","312.69","300.52","433.50K","-0.74%"
"03/14/2023","308.59","307.89","319.18","302.20","735.13K","0.26%"
"03/13/2023","307.80","287.99","312.59","286.30","1.04M","6.88%"
"03/12/2023","287.99","275.99","288.11","273.41","332.20K","4.38%"
"03/11/2023","275.90","277.48","281.58","270.60","390.55K","-0.57%"
"03/10/2023","277.48","277.02","278.00","265.31","426.68K","0.00%"
"03/09/2023","277.49","286.99","291.29","271.44","339.22K","-3.31%"
"03/08/2023","286.99","289.30","293.89","285.21","273.96K","-0.80%"
"03/07/2023","289.30","287.90","290.40","283.63","213.08K","0.49%"
"03/06/2023","287.90","288.80","289.70","283.61","215.63K","-0.28%"
"03/05/2023","288.71","289.49","292.70","287.41","136.20K","-0.27%"
"03/04/2023","289.49","290.40","291.40","286.01","134.85K","-0.31%"
"03/03/2023","290.40","299.80","300.00","287.22","280.69K","-3.14%"
"03/02/2023","299.80","302.70","303.70","295.90","209.77K","-0.96%"
"03/01/2023","302.70","301.40","306.39","300.60","211.18K","0.43%"
"02/28/2023","301.39","304.70","305.60","300.11","196.89K","-1.09%"
"02/27/2023","304.70","308.69","309.40","300.70","244.63K","-1.30%"
"02/26/2023","308.70","302.40","309.60","300.71","158.94K","2.08%"
"02/25/2023","302.40","302.29","303.00","296.39","187.88K","0.04%"
"02/24/2023","302.29","308.30","311.90","298.91","342.01K","-1.95%"
"02/23/2023","308.30","312.70","314.99","305.90","313.71K","-1.41%"
"02/22/2023","312.70","311.50","312.80","303.69","383.41K","0.39%"
"02/21/2023","311.50","315.40","317.19","309.50","400.36K","-1.24%"
"02/20/2023","315.40","311.42","319.60","308.60","531.11K","1.03%"
"02/19/2023","312.19","316.50","318.59","311.00","348.89K","-1.36%"
"02/18/2023","316.50","313.10","318.88","313.10","294.04K","1.09%"
"02/17/2023","313.10","304.41","317.08","303.19","529.23K","2.85%"
"02/16/2023","304.41","317.50","327.09","304.11","891.63K","-4.12%"
"02/15/2023","317.50","296.20","317.59","294.11","483.43K","7.19%"
"02/14/2023","296.20","294.31","301.26","289.90","515.80K","0.64%"
"02/13/2023","294.31","312.60","315.30","283.00","1.11M","-5.85%"
"02/12/2023","312.60","310.50","320.79","306.29","304.93K","0.74%"
"02/11/2023","310.31","305.80","311.29","305.20","161.93K","1.44%"
"02/10/2023","305.89","306.19","309.10","302.80","308.56K","-0.10%"
"02/09/2023","306.19","328.20","329.20","303.27","584.31K","-6.70%"
"02/08/2023","328.20","333.10","335.67","323.80","295.99K","-1.47%"
"02/07/2023","333.10","324.10","333.60","323.42","276.96K","2.78%"
"02/06/2023","324.10","327.70","331.19","321.41","299.44K","-1.10%"
"02/05/2023","327.70","330.40","337.59","324.21","406.98K","-0.82%"
"02/04/2023","330.40","332.20","334.00","327.21","213.94K","-0.54%"
"02/03/2023","332.20","322.70","335.00","318.60","585.50K","2.94%"
"02/02/2023","322.70","316.90","334.10","316.40","594.26K","1.83%"
"02/01/2023","316.90","312.11","319.30","305.82","401.16K","1.54%"
"01/31/2023","312.11","307.10","314.00","305.40","286.17K","1.63%"
"01/30/2023","307.10","317.19","320.70","302.71","417.43K","-3.21%"
"01/29/2023","317.29","306.10","320.40","304.90","442.71K","3.59%"
"01/28/2023","306.30","307.99","313.39","303.81","237.85K","-0.55%"
"01/27/2023","307.99","304.90","310.40","299.41","279.35K","1.02%"
"01/26/2023","304.90","306.71","309.50","302.00","350.51K","-0.59%"
"01/25/2023","306.71","300.30","313.70","293.81","460.48K","2.13%"
"01/24/2023","300.30","305.20","323.00","299.71","647.05K","-1.61%"
"01/23/2023","305.20","303.10","307.70","301.21","305.82K","0.69%"
"01/22/2023","303.10","299.10","311.30","298.70","392.14K","1.37%"
"01/21/2023","299.00","305.10","309.80","298.70","513.43K","-2.00%"
"01/20/2023","305.10","294.60","305.30","286.81","430.19K","3.56%"
"01/19/2023","294.60","286.90","295.30","286.32","222.45K","2.68%"
"01/18/2023","286.90","299.30","305.00","281.72","639.91K","-4.14%"
"01/17/2023","299.30","299.10","305.40","296.25","287.83K","0.07%"
"01/16/2023","299.10","302.10","308.00","293.69","361.21K","-0.99%"
"01/15/2023","302.10","305.20","306.10","292.10","297.81K","-1.02%"
"01/14/2023","305.20","293.70","314.30","293.50","726.73K","3.92%"
"01/13/2023","293.70","287.70","295.50","285.00","320.90K","2.08%"
"01/12/2023","287.70","284.60","288.20","279.30","396.31K","1.09%"
"01/11/2023","284.60","277.20","286.79","274.30","269.53K","2.71%"
"01/10/2023","277.10","272.61","278.69","270.71","266.17K","1.65%"
"01/09/2023","272.61","274.61","283.40","271.40","448.39K","-0.73%"
"01/08/2023","274.61","261.30","274.92","260.30","241.53K","5.09%"
"01/07/2023","261.30","259.90","263.59","259.40","118.17K","0.54%"
"01/06/2023","259.90","256.60","260.69","254.90","204.29K","1.29%"
"01/05/2023","256.60","258.90","259.10","255.30","148.87K","-0.93%"
"01/04/2023","259.00","246.20","260.80","245.70","372.96K","5.20%"
"01/03/2023","246.20","245.30","246.90","244.60","115.83K","0.41%"
"01/02/2023","245.20","244.40","247.90","241.20","174.36K","0.33%"
"01/01/2023","244.40","246.10","246.70","243.50","110.05K","-0.69%"
"12/31/2022","246.10","245.80","247.90","244.90","135.16K","0.12%"
"12/30/2022","245.80","246.30","246.60","242.80","129.09K","-0.20%"
"12/29/2022","246.30","244.40","246.70","243.40","164.86K","0.78%"
"12/28/2022","244.40","246.60","247.10","241.90","212.71K","-0.89%"
"12/27/2022","246.60","244.30","248.10","242.30","198.69K","0.94%"
"12/26/2022","244.30","243.20","244.80","242.00","117.70K","0.45%"
"12/25/2022","243.20","244.50","245.80","241.50","126.34K","-0.53%"
"12/24/2022","244.50","246.20","246.20","243.80","99.07K","-0.69%"
"12/23/2022","246.20","245.90","248.40","244.00","179.05K","0.12%"
"12/22/2022","245.90","246.20","248.20","240.40","250.57K","-0.12%"
"12/21/2022","246.20","251.40","251.40","245.40","196.33K","-2.07%"
"12/20/2022","251.40","240.50","253.00","239.40","323.25K","4.54%"
"12/19/2022","240.50","251.00","253.20","237.69","413.64K","-4.18%"
"12/18/2022","251.00","242.00","253.50","239.70","530.96K","3.72%"
"12/17/2022","242.00","231.10","244.00","220.50","794.64K","4.72%"
"12/16/2022","231.10","258.60","264.40","226.09","886.19K","-10.64%"
"12/15/2022","258.60","267.70","268.00","256.60","354.61K","-3.40%"
"12/14/2022","267.70","272.20","278.30","265.80","586.48K","-1.65%"
"12/13/2022","272.20","276.10","281.20","256.20","1.32M","-1.41%"
"12/12/2022","276.10","284.50","285.70","272.71","511.26K","-2.95%"
"12/11/2022","284.50","288.20","291.19","283.50","209.48K","-1.25%"
"12/10/2022","288.10","286.10","289.80","285.80","149.78K","0.73%"
"12/09/2022","286.00","290.50","291.70","285.01","311.72K","-1.55%"
"12/08/2022","290.50","284.10","291.68","282.40","294.82K","2.25%"
"12/07/2022","284.10","290.20","290.69","281.60","376.67K","-2.10%"
"12/06/2022","290.20","288.41","290.69","286.82","259.55K","0.62%"
"12/05/2022","288.41","291.80","297.09","286.21","310.02K","-1.30%"
"12/04/2022","292.19","290.40","292.58","288.30","250.92K","0.62%"
"12/03/2022","290.40","293.50","294.29","290.00","242.27K","-1.06%"
"12/02/2022","293.50","292.10","293.80","285.70","375.98K","0.48%"
"12/01/2022","292.10","300.40","301.80","290.21","817.47K","-2.76%"
"11/30/2022","300.40","295.40","305.10","293.42","486.75K","1.69%"
"11/29/2022","295.39","293.50","305.18","289.22","438.79K","0.68%"
"11/28/2022","293.40","307.60","309.49","287.67","630.46K","-4.62%"
"11/27/2022","307.60","311.20","316.59","306.91","322.34K","-1.16%"
"11/26/2022","311.20","300.69","317.59","300.11","589.31K","3.59%"
"11/25/2022","300.41","300.11","305.16","294.41","481.05K","0.10%"
"11/24/2022","300.11","298.90","303.68","294.31","571.61K","0.47%"
"11/23/2022","298.69","266.68","301.29","265.00","1.26M","12.00%"
"11/22/2022","266.68","254.10","267.77","252.31","371.96K","4.95%"
"11/21/2022","254.10","264.21","264.99","250.60","603.90K","-3.89%"
"11/20/2022","264.39","272.61","273.79","262.02","319.52K","-3.01%"
"11/19/2022","272.61","271.21","273.99","270.60","202.45K","-0.15%"
"11/18/2022","273.00","268.51","274.79","268.51","288.04K","1.68%"
"11/17/2022","268.50","270.20","273.30","263.61","390.45K","-0.63%"
"11/16/2022","270.20","277.00","280.09","269.03","408.65K","-2.46%"
"11/15/2022","277.00","279.00","282.09","273.70","464.58K","-0.72%"
"11/14/2022","279.00","276.70","291.79","268.02","852.65K","0.83%"
"11/13/2022","276.70","282.69","286.39","273.69","467.74K","-2.12%"
"11/12/2022","282.69","290.20","291.83","271.90","563.53K","-2.59%"
"11/11/2022","290.20","304.01","305.79","279.75","715.64K","-4.54%"
"11/10/2022","304.01","266.91","312.00","263.90","1.45M","13.90%"
"11/09/2022","266.91","326.84","332.60","260.52","1.99M","-18.50%"
"11/08/2022","327.50","336.90","393.42","300.16","3.27M","-2.79%"
"11/07/2022","336.90","338.28","344.19","326.74","773.89K","-0.41%"
"11/06/2022","338.28","349.11","355.32","338.28","411.73K","-3.18%"
"11/05/2022","349.40","354.50","360.72","346.36","432.34K","-1.44%"
"11/04/2022","354.50","329.61","358.59","328.31","790.51K","7.55%"
"11/03/2022","329.61","320.20","338.21","318.11","652.49K","2.94%"
"11/02/2022","320.20","323.90","329.31","315.71","590.36K","-1.14%"
"11/01/2022","323.90","325.60","334.49","317.60","575.82K","-0.58%"
"10/31/2022","325.79","313.50","337.10","306.92","1.10M","3.92%"
"10/30/2022","313.50","304.40","318.60","302.40","570.88K","2.99%"
"10/29/2022","304.40","297.81","308.20","295.70","581.02K","2.21%"
"10/28/2022","297.81","286.70","300.81","285.82","436.30K","3.84%"
"10/27/2022","286.80","290.30","293.29","284.90","331.55K","-1.21%"
"10/26/2022","290.30","284.10","291.99","284.10","331.71K","2.18%"
"10/25/2022","284.10","274.10","289.70","272.10","407.25K","3.65%"
"10/24/2022","274.10","275.99","277.20","271.70","162.33K","-0.68%"
"10/23/2022","275.99","270.49","276.69","268.89","144.26K","2.03%"
"10/22/2022","270.49","270.00","271.10","268.40","89.93K","0.18%"
"10/21/2022","270.00","269.00","271.00","263.90","208.64K","0.37%"
"10/20/2022","269.00","272.09","273.30","267.69","176.43K","-1.14%"
"10/19/2022","272.10","273.19","273.79","270.40","161.82K","-0.40%"
"10/18/2022","273.19","275.70","276.00","270.21","206.23K","-0.91%"
"10/17/2022","275.70","272.50","275.90","270.00","197.49K","1.17%"
"10/16/2022","272.50","268.20","273.80","268.00","194.74K","1.60%"
"10/15/2022","268.20","269.50","271.30","267.60","152.00K","-0.48%"
"10/14/2022","269.50","271.70","276.69","268.11","312.39K","-0.81%"
"10/13/2022","271.70","270.81","273.69","257.05","574.01K","0.33%"
"10/12/2022","270.81","271.31","272.80","269.40","178.00K","-0.18%"
"10/11/2022","271.31","271.51","273.80","267.89","236.03K","-0.08%"
"10/10/2022","271.51","278.20","279.10","271.51","227.92K","-2.37%"
"10/09/2022","278.11","276.40","279.40","275.21","179.57K","0.65%"
"10/08/2022","276.30","282.41","282.70","275.60","194.35K","-2.16%"
"10/07/2022","282.41","287.00","287.00","279.78","371.13K","-1.60%"
"10/06/2022","287.00","294.10","297.90","279.48","470.76K","-2.41%"
"10/05/2022","294.10","296.30","296.30","289.41","230.54K","-0.74%"
"10/04/2022","296.30","287.00","298.19","286.30","336.49K","3.24%"
"10/03/2022","287.00","284.70","288.80","283.54","290.09K","0.91%"
"10/02/2022","284.41","282.91","287.80","279.69","213.31K","0.53%"
"10/01/2022","282.91","284.89","285.31","277.99","207.72K","-0.69%"
"09/30/2022","284.89","284.00","289.80","280.69","411.86K","0.31%"
"09/29/2022","284.00","281.60","285.49","277.30","317.64K","0.85%"
"09/28/2022","281.60","272.39","283.69","266.50","376.46K","3.38%"
"09/27/2022","272.40","276.11","286.31","269.61","425.49K","-1.34%"
"09/26/2022","276.11","274.11","276.61","270.90","280.45K","0.73%"
"09/25/2022","274.11","274.59","279.60","271.31","233.52K","-0.18%"
"09/24/2022","274.60","276.70","284.90","274.60","340.89K","-0.79%"
"09/23/2022","276.80","275.30","277.79","269.40","376.67K","0.54%"
"09/22/2022","275.30","264.49","276.20","263.51","353.19K","4.09%"
"09/21/2022","264.49","266.30","276.29","260.71","557.80K","-0.64%"
"09/20/2022","266.21","272.00","273.50","265.49","350.25K","-2.13%"
"09/19/2022","272.00","266.20","272.90","256.71","531.46K","2.18%"
"09/18/2022","266.21","279.09","280.00","264.06","345.83K","-4.62%"
"09/17/2022","279.09","274.90","279.70","274.80","198.67K","1.53%"
"09/16/2022","274.90","271.00","276.40","268.61","325.88K","1.44%"
"09/15/2022","271.00","279.40","280.50","267.19","538.13K","-3.01%"
"09/14/2022","279.40","277.40","282.51","273.42","439.58K","0.72%"
"09/13/2022","277.40","294.10","298.02","275.70","598.91K","-5.58%"
"09/12/2022","293.81","295.40","299.80","290.90","425.02K","-0.54%"
"09/11/2022","295.40","296.60","298.09","291.00","274.90K","-0.41%"
"09/10/2022","296.61","293.40","298.60","290.50","346.49K","1.09%"
"09/09/2022","293.40","280.50","295.69","280.10","566.00K","4.60%"
"09/08/2022","280.50","278.81","282.29","275.70","401.24K","0.61%"
"09/07/2022","278.81","262.30","280.11","258.72","453.82K","6.29%"
"09/06/2022","262.30","276.71","286.20","262.00","666.33K","-5.21%"
"09/05/2022","276.71","278.91","281.21","273.50","271.40K","-0.79%"
"09/04/2022","278.91","277.80","280.30","275.11","203.61K","0.40%"
"09/03/2022","277.80","277.50","278.60","274.40","157.25K","0.11%"
"09/02/2022","277.50","278.40","283.10","274.10","335.98K","-0.29%"
"09/01/2022","278.31","279.20","280.30","270.82","438.34K","-0.29%"
"08/31/2022","279.11","281.50","289.80","277.70","402.50K","-0.85%"
"08/30/2022","281.50","285.90","292.00","276.80","454.39K","-1.54%"
"08/29/2022","285.90","276.49","286.60","272.40","501.73K","3.40%"
"08/28/2022","276.49","277.90","284.00","275.79","329.44K","-0.47%"
"08/27/2022","277.80","279.50","284.50","274.30","432.31K","-0.51%"
"08/26/2022","279.22","301.30","301.61","277.20","616.52K","-7.33%"
"08/25/2022","301.30","296.40","306.70","296.00","416.12K","1.65%"
"08/24/2022","296.40","299.11","300.11","294.50","357.19K","-0.91%"
"08/23/2022","299.11","300.20","301.60","293.90","419.58K","-0.36%"
"08/22/2022","300.20","301.71","304.40","288.89","665.96K","-0.50%"
"08/21/2022","301.71","283.80","303.91","283.60","561.98K","6.31%"
"08/20/2022","283.80","279.11","289.00","277.23","539.84K","1.67%"
"08/19/2022","279.12","298.10","298.10","277.99","913.48K","-6.34%"
"08/18/2022","298.01","306.90","310.39","295.99","434.29K","-2.90%"
"08/17/2022","306.90","316.10","323.62","304.70","530.06K","-2.91%"
"08/16/2022","316.11","319.50","322.30","312.39","390.59K","-1.06%"
"08/15/2022","319.50","317.51","327.11","313.89","478.54K","0.63%"
"08/14/2022","317.51","324.11","330.99","316.00","405.75K","-2.03%"
"08/13/2022","324.10","328.00","332.80","323.00","429.43K","-1.19%"
"08/12/2022","328.00","323.60","328.00","318.09","404.31K","1.36%"
"08/11/2022","323.60","328.80","334.60","322.10","574.50K","-1.58%"
"08/10/2022","328.80","324.40","336.60","313.80","877.79K","1.36%"
"08/09/2022","324.40","324.99","328.10","312.51","530.17K","-0.18%"
"08/08/2022","325.00","322.80","333.51","321.21","617.09K","0.68%"
"08/07/2022","322.80","315.20","325.31","308.67","449.01K","2.47%"
"08/06/2022","315.01","315.90","322.61","312.99","422.57K","-0.28%"
"08/05/2022","315.90","311.80","321.40","308.10","682.09K","1.41%"
"08/04/2022","311.50","297.50","313.10","297.30","849.60K","4.70%"
"08/03/2022","297.50","283.80","305.50","278.31","715.47K","4.83%"
"08/02/2022","283.80","283.49","290.81","274.69","652.87K","0.11%"
"08/01/2022","283.49","283.50","290.40","278.10","517.91K","0.00%"
"07/31/2022","283.50","287.80","296.90","282.21","592.91K","-1.46%"
"07/30/2022","287.70","293.61","299.90","285.10","721.68K","-2.01%"
"07/29/2022","293.61","277.20","301.51","274.90","1.13M","5.92%"
"07/28/2022","277.20","271.60","280.50","263.91","707.00K","2.06%"
"07/27/2022","271.60","249.50","271.89","247.60","687.73K","8.94%"
"07/26/2022","249.30","244.69","249.30","239.70","383.39K","1.88%"
"07/25/2022","244.70","261.49","262.60","244.70","479.42K","-6.42%"
"07/24/2022","261.50","259.20","266.00","257.29","348.73K","0.89%"
"07/23/2022","259.20","262.50","272.31","252.90","510.76K","-1.15%"
"07/22/2022","262.21","265.50","271.30","261.20","527.65K","-1.24%"
"07/21/2022","265.50","258.11","265.90","250.80","569.55K","2.79%"
"07/20/2022","258.30","268.60","272.00","256.70","800.68K","-3.83%"
"07/19/2022","268.60","264.20","274.50","256.00","973.37K","1.51%"
"07/18/2022","264.60","247.80","265.31","247.70","777.09K","6.78%"
"07/17/2022","247.80","249.80","255.50","246.60","463.53K","-0.80%"
"07/16/2022","249.79","238.50","251.00","233.99","461.48K","4.78%"
"07/15/2022","238.40","238.40","242.51","235.60","484.60K","0.00%"
"07/14/2022","238.40","230.59","239.80","227.11","603.25K","3.39%"
"07/13/2022","230.59","220.60","230.89","216.70","754.34K","4.53%"
"07/12/2022","220.60","225.70","228.30","220.29","427.30K","-2.26%"
"07/11/2022","225.70","234.60","234.90","225.29","435.87K","-3.79%"
"07/10/2022","234.60","243.39","243.49","231.89","412.68K","-3.61%"
"07/09/2022","243.39","240.80","244.90","240.70","281.31K","1.08%"
"07/08/2022","240.80","241.49","247.00","237.19","666.74K","-0.29%"
"07/07/2022","241.50","238.49","243.69","235.40","514.19K","1.22%"
"07/06/2022","238.59","231.09","239.81","229.01","683.51K","3.24%"
"07/05/2022","231.09","231.30","236.60","223.12","731.55K","-0.09%"
